"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1956","Alberta","2016A000248","Housing starts","Total units","Units","300","units ","0","v730589","10.1.1","10662","","","","0"
"1956","Alberta","2016A000248","Housing starts","Single-detached","Units","300","units ","0","v730534","10.1.2","9568","","","","0"
"1956","Alberta","2016A000248","Housing starts","Multiples","Units","300","units ","0","v730578","10.1.4","1094","","","","0"
"1956","Alberta","2016A000248","Housing starts","Semi-detached","Units","300","units ","0","v730545","10.1.3","128","","","","0"
"1956","Alberta","2016A000248","Housing starts","Row","Units","300","units ","0","v730556","10.1.5","261","","","","0"
"1956","Alberta","2016A000248","Housing starts","Apartment and other unit types","Units","300","units ","0","v730567","10.1.6","705","","","","0"
"1956","Alberta","2016A000248","Housing completions","Total units","Units","300","units ","0","v732463","10.3.1","11622","","","","0"
"1956","Alberta","2016A000248","Housing completions","Single-detached","Units","300","units ","0","v732408","10.3.2","10343","","","","0"
"1956","Alberta","2016A000248","Housing completions","Multiples","Units","300","units ","0","v732452","10.3.4","1279","","","","0"
"1956","Alberta","2016A000248","Housing completions","Semi-detached","Units","300","units ","0","v732419","10.3.3","200","","","","0"
"1956","Alberta","2016A000248","Housing completions","Row","Units","300","units ","0","v732430","10.3.5","213","","","","0"
"1956","Alberta","2016A000248","Housing completions","Apartment and other unit types","Units","300","units ","0","v732441","10.3.6","866","","","","0"
"1956","British Columbia","2016A000259","Housing starts","Total units","Units","300","units ","0","v730581","11.1.1","14937","","","","0"
"1956","British Columbia","2016A000259","Housing starts","Single-detached","Units","300","units ","0","v730526","11.1.2","11189","","","","0"
"1956","British Columbia","2016A000259","Housing starts","Multiples","Units","300","units ","0","v730570","11.1.4","3748","","","","0"
"1956","British Columbia","2016A000259","Housing starts","Semi-detached","Units","300","units ","0","v730537","11.1.3","654","","","","0"
"1956","British Columbia","2016A000259","Housing starts","Row","Units","300","units ","0","v730548","11.1.5","252","","","","0"
"1956","British Columbia","2016A000259","Housing starts","Apartment and other unit types","Units","300","units ","0","v730559","11.1.6","2842","","","","0"
"1956","British Columbia","2016A000259","Housing completions","Total units","Units","300","units ","0","v732455","11.3.1","14990","","","","0"
"1956","British Columbia","2016A000259","Housing completions","Single-detached","Units","300","units ","0","v732400","11.3.2","11750","","","","0"
"1956","British Columbia","2016A000259","Housing completions","Multiples","Units","300","units ","0","v732444","11.3.4","3240","","","","0"
"1956","British Columbia","2016A000259","Housing completions","Semi-detached","Units","300","units ","0","v732411","11.3.3","768","","","","0"
"1956","British Columbia","2016A000259","Housing completions","Row","Units","300","units ","0","v732422","11.3.5","223","","","","0"
"1956","British Columbia","2016A000259","Housing completions","Apartment and other unit types","Units","300","units ","0","v732433","11.3.6","2249","","","","0"
"1957","Canada","2016A000011124","Housing starts","Total units","Units","300","units ","0","v730579","1.1.1","122340","","","","0"
"1957","Canada","2016A000011124","Housing starts","Single-detached","Units","300","units ","0","v730524","1.1.2","82955","","","","0"
"1957","Canada","2016A000011124","Housing starts","Multiples","Units","300","units ","0","v730568","1.1.4","39385","","","","0"
"1957","Canada","2016A000011124","Housing starts","Semi-detached","Units","300","units ","0","v730535","1.1.3","9272","","","","0"
"1957","Canada","2016A000011124","Housing starts","Row","Units","300","units ","0","v730546","1.1.5","2214","","","","0"
"1957","Canada","2016A000011124","Housing starts","Apartment and other unit types","Units","300","units ","0","v730557","1.1.6","27899","","","","0"
"1957","Canada","2016A000011124","Housing completions","Total units","Units","300","units ","0","v732453","1.3.1","117283","","","","0"
"1957","Canada","2016A000011124","Housing completions","Single-detached","Units","300","units ","0","v732398","1.3.2","81096","","","","0"
"1957","Canada","2016A000011124","Housing completions","Multiples","Units","300","units ","0","v732442","1.3.4","36187","","","","0"
"1957","Canada","2016A000011124","Housing completions","Semi-detached","Units","300","units ","0","v732409","1.3.3","8464","","","","0"
"1957","Canada","2016A000011124","Housing completions","Row","Units","300","units ","0","v732420","1.3.5","2350","","","","0"
"1957","Canada","2016A000011124","Housing completions","Apartment and other unit types","Units","300","units ","0","v732431","1.3.6","25373","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing starts","Total units","Units","300","units ","0","v730580","2.1.1","1145","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing starts","Single-detached","Units","300","units ","0","v730525","2.1.2","1143","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing starts","Multiples","Units","300","units ","0","v730569","2.1.4","2","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing starts","Semi-detached","Units","300","units ","0","v730536","2.1.3","2","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing starts","Row","Units","300","units ","0","v730547","2.1.5","0","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing starts","Apartment and other unit types","Units","300","units ","0","v730558","2.1.6","0","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Units","300","units ","0","v732454","2.3.1","1183","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Units","300","units ","0","v732399","2.3.2","1119","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Units","300","units ","0","v732443","2.3.4","64","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Units","300","units ","0","v732410","2.3.3","4","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing completions","Row","Units","300","units ","0","v732421","2.3.5","0","","","","0"
"1957","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit types","Units","300","units ","0","v732432","2.3.6","60","","","","0"
"1957","Prince Edward Island","2016A000211","Housing starts","Total units","Units","300","units ","0","v730582","3.1.1","126","","","","0"
"1957","Prince Edward Island","2016A000211","Housing starts","Single-detached","Units","300","units ","0","v730527","3.1.2","115","","","","0"
"1957","Prince Edward Island","2016A000211","Housing starts","Multiples","Units","300","units ","0","v730571","3.1.4","11","","","","0"
"1957","Prince Edward Island","2016A000211","Housing starts","Semi-detached","Units","300","units ","0","v730538","3.1.3","6","","","","0"
"1957","Prince Edward Island","2016A000211","Housing starts","Row","Units","300","units ","0","v730549","3.1.5","0","","","","0"
"1957","Prince Edward Island","2016A000211","Housing starts","Apartment and other unit types","Units","300","units ","0","v730560","3.1.6","5","","","","0"
"1957","Prince Edward Island","2016A000211","Housing completions","Total units","Units","300","units ","0","v732456","3.3.1","149","","","","0"
"1957","Prince Edward Island","2016A000211","Housing completions","Single-detached","Units","300","units ","0","v732401","3.3.2","123","","","","0"
"1957","Prince Edward Island","2016A000211","Housing completions","Multiples","Units","300","units ","0","v732445","3.3.4","26","","","","0"
"1957","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Units","300","units ","0","v732412","3.3.3","24","","","","0"
"1957","Prince Edward Island","2016A000211","Housing completions","Row","Units","300","units ","0","v732423","3.3.5","0","","","","0"
"1957","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit types","Units","300","units ","0","v732434","3.3.6","2","","","","0"
"1957","Nova Scotia","2016A000212","Housing starts","Total units","Units","300","units ","0","v730583","4.1.1","2685","","","","0"
"1957","Nova Scotia","2016A000212","Housing starts","Single-detached","Units","300","units ","0","v730528","4.1.2","2401","","","","0"
"1957","Nova Scotia","2016A000212","Housing starts","Multiples","Units","300","units ","0","v730572","4.1.4","284","","","","0"
"1957","Nova Scotia","2016A000212","Housing starts","Semi-detached","Units","300","units ","0","v730539","4.1.3","8","","","","0"
"1957","Nova Scotia","2016A000212","Housing starts","Row","Units","300","units ","0","v730550","4.1.5","0","","","","0"
"1957","Nova Scotia","2016A000212","Housing starts","Apartment and other unit types","Units","300","units ","0","v730561","4.1.6","276","","","","0"
"1957","Nova Scotia","2016A000212","Housing completions","Total units","Units","300","units ","0","v732457","4.3.1","2438","","","","0"
"1957","Nova Scotia","2016A000212","Housing completions","Single-detached","Units","300","units ","0","v732402","4.3.2","2164","","","","0"
"1957","Nova Scotia","2016A000212","Housing completions","Multiples","Units","300","units ","0","v732446","4.3.4","274","","","","0"
"1957","Nova Scotia","2016A000212","Housing completions","Semi-detached","Units","300","units ","0","v732413","4.3.3","20","","","","0"
"1957","Nova Scotia","2016A000212","Housing completions","Row","Units","300","units ","0","v732424","4.3.5","4","","","","0"
"1957","Nova Scotia","2016A000212","Housing completions","Apartment and other unit types","Units","300","units ","0","v732435","4.3.6","250","","","","0"
"1957","New Brunswick","2016A000213","Housing starts","Total units","Units","300","units ","0","v730584","5.1.1","2515","","","","0"
"1957","New Brunswick","2016A000213","Housing starts","Single-detached","Units","300","units ","0","v730529","5.1.2","2469","","","","0"
"1957","New Brunswick","2016A000213","Housing starts","Multiples","Units","300","units ","0","v730573","5.1.4","46","","","","0"
"1957","New Brunswick","2016A000213","Housing starts","Semi-detached","Units","300","units ","0","v730540","5.1.3","30","","","","0"
"1957","New Brunswick","2016A000213","Housing starts","Row","Units","300","units ","0","v730551","5.1.5","3","","","","0"
"1957","New Brunswick","2016A000213","Housing starts","Apartment and other unit types","Units","300","units ","0","v730562","5.1.6","13","","","","0"
"1957","New Brunswick","2016A000213","Housing completions","Total units","Units","300","units ","0","v732458","5.3.1","2550","","","","0"
"1957","New Brunswick","2016A000213","Housing completions","Single-detached","Units","300","units ","0","v732403","5.3.2","2407","","","","0"
"1957","New Brunswick","2016A000213","Housing completions","Multiples","Units","300","units ","0","v732447","5.3.4","143","","","","0"
"1957","New Brunswick","2016A000213","Housing completions","Semi-detached","Units","300","units ","0","v732414","5.3.3","36","","","","0"
"1957","New Brunswick","2016A000213","Housing completions","Row","Units","300","units ","0","v732425","5.3.5","0","","","","0"
"1957","New Brunswick","2016A000213","Housing completions","Apartment and other unit types","Units","300","units ","0","v732436","5.3.6","107","","","","0"
"1957","Quebec","2016A000224","Housing starts","Total units","Units","300","units ","0","v730585","6.1.1","34533","","","","0"
"1957","Quebec","2016A000224","Housing starts","Single-detached","Units","300","units ","0","v730530","6.1.2","15010","","","","0"
"1957","Quebec","2016A000224","Housing starts","Multiples","Units","300","units ","0","v730574","6.1.4","19523","","","","0"
